locality,property_type,subtype,price_eur,num_rooms,living_area_m2,fully_equipped_kitchen,furnished,terrace,terrace_area_m2,garden,garden_area_m2,land_surface_m2,num_facades,swimming_pool,num_bathrooms,dist_train_km,dist_bus_km,is_house,postal_code,wallonie_bx,building_state
4570 Marchin,House,Residence,170000.0,2.0,80.0,1.0,0.0,1.0,0.0,1.0,1000.0,1200.0,3.0,0.0,2.0,8.6,1.7,1,4570,1,4.0
8800 Roeselare,Apartment,Duplex,349000.0,2.0,180.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,2.0,0.0,2.0,1.1,0.362,0,8800,0,9.0
6280 Gerpinnes,House,Residence,349000.0,2.0,124.0,1.0,0.0,1.0,104.0,1.0,1241.0,1455.0,4.0,0.0,1.0,7.6,0.242,1,6280,1,3.0
1080 Sint-Jans-Molenbeek,Apartment,Apartment,229000.0,2.0,100.0,1.0,0.0,1.0,9.0,0.0,0.0,0.0,2.0,0.0,1.0,1.1,0.087,0,1080,1,6.0
1410 Waterloo,House,Villa,650000.0,4.0,220.0,1.0,0.0,1.0,50.0,1.0,0.0,661.0,4.0,0.0,2.0,1.6,0.267,1,1410,1,5.0
4100 Seraing,House,Residence,249000.0,3.0,130.0,1.0,0.0,1.0,22.0,1.0,250.0,360.0,2.0,0.0,1.0,1.1,0.05,1,4100,1,8.0
1180 Ukkel,Apartment,Apartment,800000.0,3.0,167.0,0.0,0.0,1.0,50.0,0.0,0.0,0.0,4.0,0.0,2.0,0.847,0.137,0,1180,1,5.0
7500 Tournai,Apartment,Apartment,252500.0,2.0,83.0,0.0,0.0,1.0,13.0,1.0,11.0,0.0,2.707469745444429,0.0,1.0,1.4,0.066,0,7500,1,10.0
7300 Boussu,House,Mixed Building,230000.0,2.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.4,0.783,1,7300,1,6.0
1932 Woluwe-saint-Etienne,House,Residence,435000.0,4.0,150.0,1.0,0.0,1.0,20.0,0.0,0.0,140.0,3.0,0.0,2.0,2.6,0.234,1,1932,0,6.0
1000 Brussels,Apartment,Ground Floor,700000.0,2.0,113.0,1.0,0.0,1.0,15.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,0.149,0,1000,1,10.0
2180 Ekeren,Apartment,Apartment,259000.0,2.0,91.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,2.5,0.547,0,2180,0,6.0
4730 Raeren,House,Residence,459000.0,3.0,185.0,0.0,0.0,0.0,0.0,1.0,227.0,0.0,2.707469745444429,0.0,2.0,9.6,0.109,1,4730,1,5.0
7712 Herseaux,House,Residence,179000.0,3.0,185.0,0.0,0.0,1.0,20.0,0.0,0.0,0.0,2.707469745444429,0.0,2.0,1.4,0.022,1,7712,1,5.0
1180 Ukkel,House,Residence,1670000.0,4.0,257.0,1.0,0.0,1.0,48.0,1.0,558.0,98.0,3.0,0.0,4.0,0.847,0.137,1,1180,1,10.0
8400 Oostende,Apartment,Apartment,265000.0,4.0,178.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.707469745444429,0.0,2.0,2.0,0.158,0,8400,0,9.0
1200 Sint-Lambrechts-Woluwe,Apartment,Penthouse,565000.0,2.0,95.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,2.0,0.0,4.0,1.7,0.082,0,1200,1,10.0
9000 Gent,House,Residence,299000.0,3.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,2.0,0.0,1.0,1.6,0.277,1,9000,0,6.0
1731 Relegem,Apartment,Ground Floor,279000.0,2.0,80.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.491,0,1731,0,6.0
2440 Geel,House,Residence,325000.0,2.0,167.0,0.0,0.0,0.0,0.0,0.0,0.0,171.0,2.0,0.0,2.0,1.3,0.32,1,2440,0,4.0
2610 Wilrijk,Apartment,Apartment,245000.0,2.0,87.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,3.6,0.212,0,2610,0,6.0
5100 Jambes,Apartment,Penthouse,395000.0,3.0,119.0,1.0,0.0,1.0,17.0,0.0,0.0,0.0,2.707469745444429,1.0,3.0,1.8,0.254,0,5100,1,10.0
1050 Elsene,Apartment,Apartment,450000.0,2.0,114.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,1.3,0.075,0,1050,1,5.0
2800 Mechelen,Apartment,Duplex,699000.0,3.0,127.0,0.0,0.0,1.0,7.0,1.0,5.0,0.0,2.0,0.0,3.0,0.581,0.219,0,2800,0,6.0
1030 Schaarbeek,Apartment,Duplex,229000.0,1.0,72.0,0.0,0.0,1.0,15.0,0.0,0.0,0.0,2.0,0.0,1.0,0.883,0.146,0,1030,1,6.0
1190 Vorst,House,Residence,800000.0,7.0,460.0,0.0,0.0,0.0,0.0,1.0,0.0,230.0,2.707469745444429,0.0,2.0,2.7,0.413,1,1190,1,5.0
1495 Marbais,House,Residence,315000.0,3.0,160.0,0.0,0.0,1.0,45.0,1.0,347.0,421.0,2.0,0.0,1.0,3.3,0.254,1,1495,1,6.0
2260 Westerlo,House,Residence,440000.0,4.0,193.0,0.0,0.0,1.0,32.0,0.0,0.0,488.0,3.0,0.0,2.0,8.7,0.078,1,2260,0,10.0
4040 Herstal,House,Residence,259000.0,4.0,151.0,1.0,0.0,1.0,32.0,1.0,151.0,258.0,2.0,0.0,2.0,1.3,0.124,1,4040,1,6.0
1060 Sint-Gillis,Apartment,Triplex,325000.0,3.0,131.0,1.0,0.0,1.0,11.0,0.0,0.0,0.0,2.0,0.0,2.0,0.411,0.165,0,1060,1,6.0
3582 Koersel,Apartment,Apartment,298000.0,1.0,73.0,0.0,0.0,1.0,14.0,0.0,0.0,0.0,3.0,0.0,1.0,2.6,0.211,0,3582,0,10.0
1030 Schaarbeek,Apartment,Duplex,359000.0,3.0,132.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.4,0.282,0,1030,1,6.0
9820 Merelbeke,House,Residence,539000.0,3.0,249.0,0.0,0.0,1.0,0.0,1.0,0.0,708.0,4.0,0.0,2.0,4.4,0.055,1,9820,0,4.0
4000 Liege,Apartment,Studio,97000.0,1.0,41.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.663,0.091,0,4000,1,6.0
1050 Elsene,House,Residence,875000.0,6.0,238.0,1.0,0.0,1.0,15.0,1.0,45.0,137.0,2.0,0.0,3.0,0.995,0.239,1,1050,1,8.0
1050 Elsene,Apartment,Penthouse,1150000.0,3.0,208.0,1.0,0.0,1.0,14.0,0.0,0.0,0.0,2.0,0.0,3.0,0.995,0.239,0,1050,1,9.0
1790 Affligem,House,Villa,470000.0,3.0,270.0,1.0,1.0,1.0,46.0,1.0,1850.0,2255.0,4.0,0.0,2.0,3.6,0.783,1,1790,0,4.0
6850 Paliseul,House,Residence,569000.0,7.0,404.0,0.0,0.0,0.0,0.0,1.0,0.0,5990.0,4.0,0.0,7.0,1.5,0.113,1,6850,1,5.0
4100 Seraing,House,Residence,219000.0,2.0,190.0,0.0,0.0,1.0,0.0,1.0,0.0,340.0,2.707469745444429,0.0,2.0,4.0,0.184,1,4100,1,6.0
1745 Opwijk,House,Residence,458433.0,3.0,166.0,0.0,0.0,0.0,0.0,0.0,0.0,625.0,3.0,0.0,2.0,1.2,0.296,1,1745,0,10.0
9890 Gavere,House,Residence,349000.0,3.0,181.0,0.0,0.0,1.0,0.0,1.0,190.0,301.0,2.0,0.0,2.0,0.367,0.338,1,9890,0,5.0
1480 Tubize,House,Residence,383603.0,3.0,183.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,2.6,0.002,1,1480,1,10.0
9000 Gent,House,Residence,595000.0,3.0,144.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.707469745444429,0.0,2.0,3.8,0.432,1,9000,0,9.0
1380 Lasne,House,Residence,995000.0,4.0,230.0,1.0,0.0,1.0,0.0,1.0,2373.0,2457.0,4.0,0.0,3.0,5.2,0.256,1,1380,1,6.0
1000 Brussels,Apartment,Apartment,370000.0,2.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.707469745444429,0.0,2.0,0.34,0.08,0,1000,1,5.0
4000 Glain,Apartment,Apartment,489000.0,4.0,215.0,0.0,0.0,1.0,40.0,0.0,0.0,0.0,3.0,0.0,2.0,1.5,0.18,0,4000,1,5.0
1390 Grez-Doiceau,House,Residence,1400000.0,4.0,365.0,1.0,0.0,1.0,175.0,1.0,0.0,6777.0,4.0,0.0,2.0,3.5,0.051,1,1390,1,6.0
6600 Bastogne,House,Residence,210000.0,3.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,2.707469745444429,0.0,2.0,0.265,0.168,1,6600,1,3.0
4180 Hamoir,House,Residence,750000.0,4.0,1750.0,1.0,0.0,1.0,0.0,0.0,0.0,1488.0,3.0,0.0,2.0,0.245,0.126,1,4180,1,4.0
4960 Malmedy,Apartment,Ground Floor,275000.0,1.0,88.0,1.0,0.0,1.0,15.0,1.0,40.0,0.0,2.0,0.0,1.0,2.472569206067988,0.116,0,4960,1,6.0
6061 Montignies-sur-Sambre,House,Mixed Building,220000.0,7.0,300.0,0.0,0.0,1.0,0.0,1.0,10.0,0.0,2.0,0.0,2.0,1.6,0.248,1,6061,1,2.0
9300 Aalst,Apartment,Apartment,235000.0,4.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.997,0.215,0,9300,0,4.0
4130 Esneux,House,Residence,150000.0,5.0,369.0,0.0,0.0,0.0,0.0,1.0,1200.0,1880.0,4.0,0.0,2.0,2.0,2.7,1,4130,1,5.0
8480 Ichtegem,House,Residence,350000.0,5.0,412.0,0.0,0.0,0.0,0.0,1.0,0.0,1697.0,2.0,0.0,2.0,7.2,0.266,1,8480,0,4.0
9000 Gent,Apartment,Apartment,450000.0,3.0,110.0,0.0,0.0,1.0,10.0,1.0,0.0,0.0,2.707469745444429,0.0,2.0,3.3,0.048,0,9000,0,10.0
8020 Oostkamp,House,Residence,434000.0,3.0,170.0,0.0,0.0,0.0,0.0,1.0,0.0,288.0,4.0,0.0,2.0,1.2,0.141,1,8020,0,10.0
2050 Antwerp,Apartment,Apartment,275000.0,3.0,115.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,2.707469745444429,0.0,1.0,3.4,0.33,0,2050,0,5.0
1070 Anderlecht,House,Residence,395000.0,4.0,141.0,1.0,0.0,1.0,20.0,1.0,320.0,386.0,2.0,0.0,3.0,2.3,0.424,1,1070,1,6.0
4360 Oreye,Apartment,Ground Floor,229000.0,2.0,93.0,1.0,0.0,1.0,0.0,1.0,100.0,0.0,3.0,0.0,1.0,7.2,0.193,0,4360,1,3.0
5560 Houyet,House,Residence,299000.0,3.0,147.0,1.0,0.0,1.0,0.0,1.0,616.0,616.0,3.0,0.0,1.0,4.3,1.9,1,5560,1,10.0
2640 Mortsel,Apartment,Apartment,189000.0,2.0,60.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.707469745444429,0.0,2.0,0.792,1.7,0,2640,0,6.0
3581 Beverlo,Apartment,Apartment,269000.0,3.0,119.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.912,0.056,0,3581,0,6.0
8370 Blankenberge,Apartment,Apartment,186000.0,1.0,61.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.707469745444429,0.0,1.0,0.862,0.381,0,8370,0,5.0
4000 Liege,Apartment,Studio,119000.0,1.0,53.0,1.0,0.0,1.0,6.0,0.0,0.0,0.0,3.0,0.0,1.0,1.9,0.179,0,4000,1,6.0
6200 Châtelet,House,Residence,149000.0,2.0,97.0,1.0,0.0,0.0,0.0,1.0,0.0,132.0,2.0,0.0,1.0,3.5,0.062,1,6200,1,3.0
1332 Genval,House,Residence,375000.0,3.0,140.0,0.0,0.0,1.0,15.0,0.0,0.0,203.0,2.0,0.0,2.0,2.3,0.37,1,1332,1,3.0
9000 Gent,Apartment,Apartment,245000.0,1.0,50.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.707469745444429,0.0,1.0,2.4,0.313,0,9000,0,5.0
8200 Sint-Andries,Apartment,Apartment,325000.0,1.0,72.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.016,0,8200,0,10.0
3583 Paal,House,Residence,595000.0,2.0,274.0,0.0,0.0,1.0,0.0,1.0,0.0,3280.0,2.0,0.0,2.0,8.4,0.524,1,3583,0,5.0
8310 Sint-Kruis,Apartment,Apartment,416489.0,2.0,115.0,0.0,0.0,1.0,10.0,1.0,0.0,0.0,3.0,0.0,2.0,3.2,0.884,0,8310,0,10.0
9230 Wetteren,House,Residence,407000.0,3.0,126.0,1.0,0.0,1.0,12.0,1.0,11.0,149.0,2.0,0.0,2.0,1.2,0.322,1,9230,0,10.0
2490 Balen,House,Residence,479000.0,4.0,183.0,0.0,0.0,0.0,0.0,1.0,0.0,687.0,4.0,0.0,2.0,6.2,2.2,1,2490,0,10.0
7850 Enghien,House,Residence,488010.0,3.0,190.0,0.0,0.0,0.0,0.0,1.0,0.0,1282.0,4.0,0.0,2.0,0.533,0.124,1,7850,1,10.0
2600 Berchem,House,Master House,749000.0,6.0,279.0,0.0,0.0,1.0,45.0,1.0,0.0,0.0,2.0,0.0,2.0,1.1,0.167,1,2600,0,8.0
7370 Dour,Apartment,Apartment,138000.0,2.0,75.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.707469745444429,0.0,1.0,3.7,0.051,0,7370,1,6.0
8700 Aarsele,House,Residence,384500.0,3.0,154.0,0.0,0.0,1.0,0.0,1.0,0.0,257.0,3.0,0.0,2.0,2.2,0.263,1,8700,0,10.0
9000 Gent,Apartment,Penthouse,1079500.0,3.0,132.0,1.0,0.0,1.0,94.0,0.0,0.0,0.0,2.707469745444429,0.0,2.0,0.405,0.382,0,9000,0,10.0
9500 Geraardsbergen,House,Residence,339000.0,4.0,296.0,0.0,0.0,0.0,0.0,1.0,0.0,672.0,4.0,0.0,2.0,3.9,0.285,1,9500,0,6.0
1040 Etterbeek,Apartment,Apartment,500000.0,2.0,92.0,0.0,0.0,1.0,6.0,1.0,0.0,0.0,2.0,0.0,3.0,0.784,0.148,0,1040,1,10.0
2260 Westerlo,House,Residence,423825.0,3.0,176.0,1.0,0.0,1.0,0.0,1.0,0.0,444.0,2.0,0.0,2.0,9.3,0.693,1,2260,0,10.0
4800 Verviers,House,Residence,278500.0,3.0,115.0,1.0,1.0,1.0,73.0,1.0,235.0,306.0,3.0,0.0,2.0,1.8,0.4,1,4800,1,6.0
1082 Berchem-Sainte-Agathe,Apartment,Apartment,259000.0,2.0,95.0,1.0,0.0,1.0,6.0,0.0,0.0,0.0,2.0,0.0,1.0,1.3,0.061,0,1082,1,6.0
1180 Ukkel,Apartment,Apartment,1050000.0,4.0,240.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.707469745444429,1.0,3.0,1.3,0.614,0,1180,1,9.0
7100 La Louvière,House,Residence,310000.0,4.0,300.0,0.0,0.0,1.0,0.0,1.0,0.0,80.0,2.0,0.0,3.0,0.672,0.348,1,7100,1,6.0
1180 Ukkel,Apartment,Apartment,675000.0,3.0,128.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.707469745444429,0.0,2.0,0.847,0.137,0,1180,1,5.0
6150 Anderlues,Apartment,Apartment,149000.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.707469745444429,0.0,2.0,5.7,0.097,0,6150,1,9.0
1000 Brussels,Apartment,Apartment,527000.0,2.0,145.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.59,0.247,0,1000,1,9.0
3020 Herent,Apartment,Penthouse,613344.0,2.0,118.0,0.0,0.0,1.0,21.0,1.0,0.0,0.0,4.0,0.0,2.0,1.4,0.068,0,3020,0,10.0
1080 Sint-Jans-Molenbeek,Apartment,Ground Floor,219000.0,2.0,63.0,1.0,0.0,1.0,8.0,1.0,0.0,0.0,2.0,0.0,1.0,1.1,0.087,0,1080,1,3.0
6043 Ransart,Apartment,Apartment,175000.0,2.0,88.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,3.3,0.383,0,6043,1,6.0
1090 Jette,Apartment,Penthouse,289000.0,1.0,62.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.319,0,1090,1,6.0
6900 Marche-en-Famenne,House,Residence,700000.0,6.0,283.0,1.0,0.0,1.0,25.0,1.0,2300.0,2412.0,4.0,0.0,3.0,3.7,0.633,1,6900,1,10.0
1150 Sint-Pieters-Woluwe,Apartment,Apartment,727500.0,2.0,107.0,0.0,0.0,1.0,28.0,1.0,193.0,0.0,3.0,0.0,4.0,3.6,0.116,0,1150,1,10.0
9500 Geraardsbergen,House,Residence,499800.0,4.0,360.0,1.0,0.0,0.0,0.0,0.0,0.0,234.0,2.0,0.0,2.0,0.865,0.152,1,9500,0,6.0
2870 Puurs,House,Residence,560000.0,3.0,254.0,0.0,0.0,1.0,20.0,1.0,89.0,317.0,3.0,0.0,2.0,0.59,0.482,1,2870,0,10.0
2170 Merksem,House,Residence,295000.0,2.0,110.0,0.0,0.0,0.0,0.0,1.0,16.0,68.0,2.0,0.0,2.0,1.8,0.521,1,2170,0,6.0
6061 Montignies-sur-Sambre,House,Residence,189000.0,3.0,125.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,2.2,0.083,1,6061,1,6.0
6032 Mont-sur-Marchienne,Apartment,Apartment,152999.0,2.0,100.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,2.0,0.0,1.0,1.4,0.175,0,6032,1,6.0
4650 Herve,Apartment,Apartment,345000.0,2.0,97.0,0.0,0.0,1.0,27.0,0.0,0.0,0.0,3.0,0.0,2.0,9.2,0.181,0,4650,1,5.0
6220 Fleurus,Apartment,Apartment,320000.0,3.0,127.0,0.0,0.0,1.0,20.0,0.0,0.0,0.0,2.707469745444429,0.0,1.0,3.3,0.231,0,6220,1,10.0
7760 Celles,House,Residence,259000.0,3.0,140.0,1.0,0.0,1.0,25.0,1.0,50.0,72.0,4.0,0.0,1.0,2.472569206067988,0.308,1,7760,1,3.0
2340 Beerse,Apartment,Apartment,280000.0,2.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,11.9,0.399,0,2340,0,6.0
1390 Grez-Doiceau,House,Residence,325000.0,3.0,110.0,0.0,0.0,1.0,8.0,1.0,1600.0,0.0,4.0,0.0,2.0,2.2,0.653,1,1390,1,4.0
5140 Sombreffe,House,Residence,199000.0,2.0,121.0,1.0,0.0,1.0,23.0,1.0,0.0,342.0,3.0,0.0,2.0,2.8,1.5,1,5140,1,9.0
1050 Elsene,Apartment,Apartment,490000.0,3.0,127.0,1.0,0.0,1.0,7.0,0.0,0.0,0.0,2.707469745444429,0.0,1.0,0.995,0.239,0,1050,1,6.0
6700 Arlon,Apartment,Apartment,180000.0,1.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.707469745444429,0.0,1.0,0.766,0.253,0,6700,1,5.0
4802 Heusy,House,Mixed Building,305000.0,2.0,150.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,1.8,0.004,1,4802,1,6.0
2390 Malle,House,Residence,529900.0,4.0,240.0,0.0,0.0,0.0,0.0,1.0,0.0,840.0,3.0,0.0,2.0,10.9,0.568,1,2390,0,6.0
1140 Evere,House,Mixed Building,425000.0,3.0,180.0,0.0,0.0,1.0,10.0,1.0,42.0,147.0,2.0,0.0,2.0,1.6,0.006,1,1140,1,6.0
6031 Monceau-sur-Sambre,House,Villa,490000.0,3.0,245.0,1.0,0.0,1.0,912.0,1.0,700.0,0.0,4.0,1.0,2.0,3.1,0.083,1,6031,1,9.0
6880 Bertrix,Apartment,Apartment,210000.0,2.0,80.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.832,0.413,0,6880,1,9.0
1200 Sint-Lambrechts-Woluwe,Apartment,Apartment,865000.0,4.0,215.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.707469745444429,0.0,3.0,2.8,0.084,0,1200,1,9.0
6041 Gosselies,House,Residence,105000.0,2.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,2.0,0.0,1.0,2.6,0.063,1,6041,1,5.0
2490 Balen,Apartment,Apartment,315000.0,3.0,261.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,0.37,0.172,0,2490,0,5.0
1180 Ukkel,House,Villa,1995000.0,5.0,415.0,0.0,0.0,1.0,25.0,1.0,0.0,8000.0,4.0,1.0,4.0,0.261,0.145,1,1180,1,6.0
2000 Antwerp,Apartment,Apartment,207000.0,2.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.7,0.258,0,2000,0,9.0
5030 Gembloux,House,Residence,305000.0,4.0,130.0,1.0,0.0,1.0,15.0,1.0,468.0,828.0,3.0,0.0,2.0,0.434,0.528,1,5030,1,4.0
1200 Sint-Lambrechts-Woluwe,Apartment,Studio,200000.0,1.0,43.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.9,0.145,0,1200,1,9.0
7860 Lessines,House,Mixed Building,320000.0,5.0,464.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.139,0.216,1,7860,1,9.0
7760 Celles,Apartment,Apartment,285000.0,3.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.707469745444429,0.0,1.0,2.472569206067988,0.308,0,7760,1,10.0
2300 Turnhout,Apartment,Apartment,499000.0,2.0,153.0,0.0,0.0,1.0,78.0,0.0,0.0,0.0,2.0,0.0,2.0,0.08,0.091,0,2300,0,10.0
5500 Dinant,Apartment,Apartment,265000.0,2.0,77.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,2.707469745444429,0.0,1.0,0.979,0.19,0,5500,1,9.0
8800 Roeselare,House,Cottage,2495000.0,11.0,800.0,1.0,0.0,1.0,0.0,1.0,0.0,26978.0,4.0,0.0,10.0,4.8,1.9,1,8800,0,6.0
6700 Arlon,House,Residence,660000.0,5.0,299.0,0.0,0.0,0.0,0.0,1.0,1683.0,1683.0,2.707469745444429,0.0,2.0,1.6,0.158,1,6700,1,6.0
4280 Hannut,Apartment,Apartment,240000.0,2.0,87.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,2.472569206067988,0.081,0,4280,1,8.0
1190 Vorst,Apartment,Apartment,458000.0,3.0,110.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,3.0,0.0,1.0,0.9,0.113,0,1190,1,9.0
8400 Oostende,Apartment,Apartment,449000.0,2.0,104.0,0.0,0.0,1.0,0.0,1.0,90.0,0.0,2.707469745444429,0.0,1.0,2.9,0.574,0,8400,0,5.0
6030 Marchienne-au-Pont,House,Residence,75000.0,4.0,120.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.723,0.374,1,6030,1,4.0
5500 Dinant,Apartment,Studio,98000.0,1.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.707469745444429,0.0,1.0,0.268,0.106,0,5500,1,5.0
4420 Saint-Nicolas,Apartment,Apartment,179000.0,2.0,75.0,1.0,0.0,1.0,15.0,1.0,0.0,0.0,2.707469745444429,0.0,1.0,2.1,0.102,0,4420,1,9.0
1731 Zellik,Apartment,Apartment,249000.0,2.0,74.0,1.0,0.0,1.0,7.0,0.0,0.0,0.0,2.0,0.0,1.0,0.77,0.389,0,1731,0,9.0
2180 Ekeren,Apartment,Apartment,295000.0,3.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.707469745444429,0.0,1.0,0.493,0.132,0,2180,0,6.0
2861 Onze-Lieve-Vrouw-Waver,House,Residence,395000.0,4.0,294.0,0.0,0.0,0.0,0.0,1.0,0.0,400.0,3.0,0.0,2.0,6.8,0.184,1,2861,0,5.0
1400 Nivelles,Apartment,Apartment,230000.0,3.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.796,0.042,0,1400,1,4.0
3630 Maasmechelen,House,Residence,469000.0,5.0,208.0,0.0,0.0,1.0,0.0,1.0,0.0,388.0,2.0,0.0,2.0,2.472569206067988,0.215,1,3630,0,6.0
9700 Oudenaarde,Apartment,Apartment,395500.0,2.0,98.0,1.0,0.0,1.0,13.0,0.0,0.0,0.0,3.0,0.0,1.0,0.914,0.03,0,9700,0,10.0
1600 Sint-Pieters-Leeuw,Apartment,Apartment,259000.0,2.0,98.0,1.0,0.0,1.0,8.0,0.0,0.0,0.0,3.0,0.0,1.0,4.0,0.007,0,1600,0,9.0
9550 Herzele,House,Residence,239000.0,3.0,150.0,0.0,0.0,1.0,22.0,1.0,90.0,0.0,2.707469745444429,0.0,2.0,0.965,0.61,1,9550,0,4.0
4020 Liege,Apartment,Apartment,220000.0,2.0,96.0,0.0,0.0,1.0,15.0,0.0,0.0,0.0,2.707469745444429,0.0,2.0,1.8,0.017,0,4020,1,6.0
9280 Lebbeke,House,Residence,249000.0,3.0,120.0,0.0,0.0,1.0,0.0,1.0,115.0,224.0,2.707469745444429,0.0,2.0,0.784,0.086,1,9280,0,6.0
7160 Chapelle-lez-Herlaimont,House,Residence,85000.0,3.0,97.0,0.0,0.0,1.0,26.0,1.0,401.0,518.0,2.0,0.0,1.0,2.9,0.25,1,7160,1,4.0
8200 Sint-Andries,House,Residence,379000.0,3.0,175.0,0.0,0.0,1.0,0.0,1.0,0.0,418.0,2.707469745444429,0.0,2.0,3.3,0.046,1,8200,0,5.0
3550 Heusden-Zolder,House,Mixed Building,265000.0,5.0,242.0,1.0,0.0,0.0,0.0,1.0,0.0,269.0,2.0,0.0,2.0,2.0,0.152,1,3550,0,5.0
6040 Jumet,House,Residence,305000.0,2.0,230.0,0.0,0.0,1.0,33.0,1.0,0.0,0.0,3.0,0.0,7.0,2.0,0.048,1,6040,1,6.0
2018 Antwerp,Apartment,Apartment,199000.0,1.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.672,0.164,0,2018,0,6.0
8480 Ichtegem,House,Residence,349000.0,3.0,185.0,0.0,0.0,1.0,0.0,1.0,0.0,716.0,2.0,0.0,2.0,7.5,0.231,1,8480,0,5.0
4430 Ans,Apartment,Apartment,223500.0,1.0,65.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,2.707469745444429,0.0,2.0,2.8,0.284,0,4430,1,10.0
4100 Seraing,House,Residence,250000.0,3.0,130.0,0.0,0.0,1.0,20.0,1.0,614.0,670.0,2.0,0.0,2.0,2.4,0.018,1,4100,1,9.0
9080 Lochristi,House,Residence,662017.0,3.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,736.0,4.0,0.0,2.0,3.8,0.347,1,9080,0,10.0
1731 Zellik,House,Residence,420000.0,3.0,221.0,1.0,0.0,1.0,7.0,1.0,0.0,237.0,2.0,0.0,2.0,1.1,0.246,1,1731,0,6.0
2830 Willebroek,Apartment,Apartment,340000.0,2.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.707469745444429,0.0,2.0,0.794,0.097,0,2830,0,5.0
2170 Merksem,Apartment,Apartment,310000.0,2.0,88.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,2.0,0.0,2.0,2.5,0.143,0,2170,0,10.0
