locality,property_type,subtype,price_eur,type_of_sale,num_rooms,living_area_m2,fully_equipped_kitchen,furnished,terrace,terrace_area_m2,garden,garden_area_m2,land_surface_m2,num_facades,swimming_pool,state_of_building,num_bathrooms,dist_train_km,dist_bus_km,price_per_m2,postal_code,region,outlier_flag,avg_price_locality,building_state_encoded
2200 Herentals,House,Residence,399500.0,for sale,3.0,125.0,1.0,,1.0,,1.0,,,2.0,0.0,New,,1.6,0.492,3196.0,2200,Flanders,False,352120.2,9.0
7530 Gaurain-Ramecroix,House,Residence,350686.0,for sale,3.0,158.0,0.0,,0.0,0.0,1.0,,960.0,4.0,0.0,New,2.0,4.6,0.057,2219.53,7530,Wallonia,False,408885.1,9.0
2250 Olen,House,Residence,789000.0,for sale,3.0,391.0,0.0,0.0,1.0,,1.0,,3260.0,4.0,1.0,Normal,1.0,1.8,0.81,2017.9,2250,Flanders,False,525412.6,5.0
6900 Marche-en-Famenne,House,Residence,375000.0,for sale,4.0,130.0,0.0,0.0,1.0,30.0,1.0,,,,0.0,Normal,3.0,1.7,0.357,2884.62,6900,Wallonia,False,318501.9,5.0
4450 Slins,House,Residence,355000.0,for sale,3.0,217.0,0.0,,1.0,28.0,1.0,,1000.0,4.0,0.0,,,3.5,0.1,1635.94,4450,Wallonia,False,289304.8,
1020 Laken,Apartment,Studio,235000.0,for sale,0.0,47.0,1.0,,1.0,4.0,1.0,,,3.0,0.0,New,1.0,2.2,0.34,5000.0,1020,Brussels,False,365163.6,9.0
7100 La Louvière,House,Residence,89000.0,for sale,2.0,89.0,0.0,0.0,1.0,20.0,1.0,,383.0,2.0,0.0,To be renovated,1.0,2.0,0.156,1000.0,7100,Wallonia,False,217135.4,4.0
1410 Waterloo,House,Villa,820000.0,for sale,5.0,300.0,1.0,1.0,1.0,20.0,1.0,550.0,707.0,4.0,0.0,Normal,3.0,1.6,0.267,2733.33,1410,Wallonia,False,657170.0,5.0
8680 Koekelare,Apartment,Apartment,229000.0,for sale,2.0,87.0,0.0,,1.0,,1.0,,,,0.0,,1.0,8.9,0.154,2632.18,8680,Flanders,False,338493.5,
8800 Roeselare,House,Residence,270000.0,for sale,3.0,260.0,0.0,,0.0,0.0,0.0,0.0,65.0,2.0,0.0,Excellent,3.0,0.855,0.11,1038.46,8800,Flanders,False,301092.9,8.0
4000 Liege,Apartment,Apartment,229000.0,for sale,3.0,88.0,0.0,0.0,1.0,,0.0,0.0,,,0.0,New,1.0,1.7,0.042,2602.27,4000,Wallonia,False,278374.3,9.0
1080 Sint-Jans-Molenbeek,Apartment,Apartment,218000.0,for sale,2.0,89.0,0.0,,0.0,0.0,0.0,0.0,,2.0,0.0,To be renovated,,1.1,0.184,2449.44,1080,Brussels,False,285820.3,4.0
1210 Sint-Joost-ten-Node,Apartment,Apartment,285000.0,for sale,2.0,96.0,0.0,0.0,1.0,9.0,0.0,0.0,,2.0,0.0,Normal,1.0,1.2,0.048,2968.75,1210,Brussels,False,455602.1,5.0
3110 Rotselaar,Apartment,Apartment,305000.0,for sale,1.0,66.0,0.0,0.0,1.0,9.0,1.0,,,2.0,0.0,New,1.0,3.1,0.187,4621.21,3110,Flanders,False,482810.9,9.0
8980 Beselare,Apartment,Apartment,495000.0,for sale,3.0,131.0,0.0,,1.0,,0.0,0.0,,,0.0,,2.0,8.8,0.102,3778.63,8980,Flanders,False,336000.0,
2550 Kontich,House,Residence,399900.0,for sale,,260.0,0.0,,0.0,0.0,1.0,22.0,190.0,3.0,0.0,To be renovated,,2.5,0.022,1538.08,2550,Flanders,False,393637.9,4.0
7370 Dour,House,Residence,495000.0,for sale,4.0,184.0,1.0,0.0,0.0,0.0,1.0,,3333.0,4.0,0.0,New,3.0,5.4,0.122,2690.22,7370,Wallonia,False,186181.5,9.0
3650 Dilsen-Stokkem,House,Residence,372727.0,for sale,3.0,141.0,0.0,,1.0,,1.0,72.0,,,0.0,,,,0.924,2643.45,3650,Flanders,False,349717.1,
4920 Aywaille,Apartment,Apartment,299000.0,for sale,3.0,125.0,0.0,0.0,1.0,14.0,0.0,0.0,,3.0,0.0,New,1.0,5.4,0.121,2392.0,4920,Wallonia,False,261375.6,9.0
2340 Beerse,House,Residence,249000.0,for sale,2.0,78.0,0.0,0.0,0.0,0.0,1.0,,2833.0,3.0,0.0,Normal,1.0,5.5,0.834,3192.31,2340,Flanders,False,525015.2,5.0
3530 Houthalen,House,Residence,350000.0,for sale,5.0,295.0,0.0,,0.0,0.0,1.0,,941.0,4.0,0.0,,2.0,4.6,0.404,1186.44,3530,Flanders,False,281333.3,
1400 Nivelles,House,Residence,350000.0,for sale,3.0,144.0,0.0,0.0,1.0,22.0,1.0,220.0,330.0,2.0,0.0,,1.0,1.2,0.147,2430.56,1400,Wallonia,False,303759.6,
6041 Gosselies,House,Residence,249000.0,for sale,7.0,289.0,1.0,0.0,0.0,0.0,1.0,769.0,895.0,3.0,0.0,To renovate,3.0,2.1,0.276,861.59,6041,Wallonia,False,199868.3,3.0
4870 Trooz,House,Residence,199000.0,for sale,3.0,160.0,1.0,0.0,1.0,,0.0,0.0,231.0,2.0,0.0,To be renovated,2.0,0.251,0.08,1243.75,4870,Wallonia,False,222686.7,4.0
2580 Beerzel,Apartment,Apartment,369000.0,for sale,2.0,104.0,0.0,,1.0,,1.0,,,,0.0,New,1.0,7.0,0.275,3548.08,2580,Flanders,False,488383.3,9.0
7972 Quevaucamps,House,Residence,590000.0,for sale,6.0,400.0,0.0,0.0,1.0,,1.0,,1477.0,4.0,0.0,Normal,3.0,3.7,0.056,1475.0,7972,Wallonia,False,362500.0,5.0
7340 Colfontaine,House,Residence,79000.0,for sale,2.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,To be renovated,1.0,5.1,0.016,1012.82,7340,Wallonia,False,145117.2,4.0
7110 Houdeng-Goegnies,House,Residence,340000.0,for sale,3.0,200.0,0.0,0.0,1.0,55.0,1.0,285.0,613.0,3.0,0.0,Normal,2.0,2.9,0.663,1700.0,7110,Wallonia,False,212491.6,5.0
8670 Koksijde,Apartment,Apartment,165000.0,for sale,1.0,62.0,0.0,0.0,1.0,,0.0,0.0,,,0.0,Normal,,5.5,0.493,2661.29,8670,Flanders,False,384266.8,5.0
1090 Jette,Apartment,Ground Floor,195000.0,for sale,2.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,0.0,Normal,1.0,0.986,0.008,2215.91,1090,Brussels,False,288449.2,5.0
8930 Menen,House,Residence,599000.0,for sale,4.0,194.0,1.0,0.0,1.0,,1.0,,579.0,4.0,0.0,Excellent,,0.94,0.095,3087.63,8930,Flanders,False,259105.6,8.0
5100 Dave,House,Residence,575000.0,for sale,5.0,281.0,0.0,0.0,1.0,,1.0,,2431.0,4.0,0.0,To be renovated,,1.8,0.135,2046.26,5100,Wallonia,False,334000.0,4.0
2223 Schriek,Apartment,Penthouse,376000.0,for sale,2.0,102.0,0.0,,1.0,,1.0,,,,0.0,,,6.5,0.383,3686.27,2223,Flanders,False,433141.0,
5500 Dinant,Apartment,Studio,78500.0,for sale,,29.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,Normal,1.0,0.66,0.552,2706.9,5500,Wallonia,False,254214.8,5.0
1200 Sint-Lambrechts-Woluwe,Apartment,Apartment,471000.0,for sale,2.0,101.0,0.0,,1.0,7.0,0.0,0.0,,2.0,0.0,New,3.0,3.7,0.225,4663.37,1200,Brussels,False,584235.9,9.0
4180 Hamoir,House,Residence,247500.0,for sale,3.0,194.0,0.0,0.0,1.0,,1.0,,433.0,,0.0,To be renovated,2.0,0.418,0.257,1275.77,4180,Wallonia,False,312116.2,4.0
8430 Middelkerke,Apartment,Studio,270000.0,for sale,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,Fully renovated,,,0.727,8181.82,8430,Flanders,False,249768.2,7.0
1800 Vilvoorde,House,Residence,349000.0,for sale,3.0,140.0,0.0,0.0,1.0,30.0,0.0,0.0,70.0,2.0,0.0,Normal,1.0,0.745,0.138,2492.86,1800,Flanders,False,411567.2,5.0
1651 Lot,House,Residence,672600.0,for sale,4.0,236.0,1.0,0.0,1.0,20.0,1.0,490.0,654.0,,0.0,New,2.0,1.6,0.191,2850.0,1651,Flanders,False,553957.7,9.0
3832 Ulbeek,House,Residence,355000.0,for sale,3.0,156.0,0.0,,1.0,8.0,1.0,,520.0,2.0,0.0,,2.0,6.8,0.388,2275.64,3832,Flanders,False,355000.0,
1180 Ukkel,Apartment,Penthouse,1150000.0,for sale,3.0,230.0,1.0,0.0,1.0,84.0,0.0,0.0,,2.0,0.0,Normal,3.0,0.847,0.137,5000.0,1180,Brussels,False,789638.4,5.0
4683 Vivegnis,House,Residence,195000.0,for sale,3.0,148.0,1.0,,1.0,15.0,1.0,201.0,344.0,2.0,0.0,Normal,2.0,4.5,0.012,1317.57,4683,Wallonia,False,251135.7,5.0
4960 Malmedy,House,Residence,569000.0,for sale,4.0,268.0,1.0,0.0,1.0,,1.0,1513.0,1708.0,4.0,1.0,Normal,2.0,,1.1,2123.13,4960,Wallonia,False,321298.1,5.0
9050 Gentbrugge,Apartment,Apartment,528000.0,for sale,3.0,130.0,1.0,0.0,1.0,18.0,1.0,,,2.0,0.0,New,1.0,1.3,0.489,4061.54,9050,Flanders,False,470867.9,9.0
8310 Sint-Kruis,House,Residence,409000.0,for sale,4.0,170.0,0.0,,0.0,0.0,1.0,,332.0,,0.0,,1.0,3.3,0.216,2405.88,8310,Flanders,False,367998.5,
1050 Elsene,House,Residence,1250000.0,for sale,7.0,410.0,0.0,,1.0,40.0,1.0,35.0,,2.0,0.0,,,0.995,0.239,3048.78,1050,Brussels,False,771126.3,
7730 Estaimbourg,House,Residence,332500.0,for sale,4.0,186.0,1.0,0.0,0.0,0.0,1.0,,330.0,3.0,0.0,New,1.0,6.4,0.042,1787.63,7730,Wallonia,False,333786.8,9.0
1410 Waterloo,Apartment,Duplex,315000.0,for sale,1.0,92.0,1.0,0.0,1.0,20.0,0.0,0.0,,2.0,0.0,Fully renovated,1.0,1.6,0.267,3423.91,1410,Wallonia,False,657170.0,7.0
1340 Ottignies,Apartment,Apartment,295000.0,for sale,2.0,70.0,0.0,0.0,1.0,4.0,0.0,0.0,,2.0,0.0,,1.0,0.384,0.398,4214.29,1340,Wallonia,False,383431.5,
5370 Havelange,House,Residence,404455.0,for sale,4.0,190.0,0.0,,0.0,0.0,1.0,,1940.0,4.0,0.0,New,2.0,,0.801,2128.71,5370,Wallonia,False,268591.9,9.0
5660 Boussu-en-Fagne,House,Residence,300000.0,for sale,5.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,1407.0,,0.0,,,3.4,0.613,1500.0,5660,Wallonia,False,300000.0,
9220 Hamme,Apartment,Ground Floor,420000.0,for sale,2.0,129.0,0.0,,1.0,12.0,1.0,,,,0.0,,1.0,9.3,0.157,3255.81,9220,Flanders,False,304383.7,
1620 Drogenbos,House,Residence,835000.0,for sale,5.0,245.0,0.0,,1.0,,1.0,750.0,700.0,2.0,1.0,Excellent,3.0,1.5,0.226,3408.16,1620,Flanders,False,447500.0,8.0
3650 Dilsen-Stokkem,House,Villa,689000.0,for sale,5.0,388.0,0.0,,1.0,,1.0,,3047.0,4.0,0.0,Normal,,,0.165,1775.77,3650,Flanders,False,349717.1,5.0
3580 Beringen,Apartment,Apartment,194000.0,for sale,2.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,Normal,,5.4,0.153,2309.52,3580,Flanders,False,370442.5,5.0
7160 Chapelle-lez-Herlaimont,House,Residence,119000.0,for sale,2.0,121.0,0.0,,1.0,,1.0,,210.0,2.0,0.0,To be renovated,,3.2,0.058,983.47,7160,Wallonia,False,196647.1,4.0
8930 Menen,House,Mixed Building,325000.0,for sale,,195.0,1.0,,1.0,,0.0,0.0,350.0,2.0,0.0,Normal,3.0,4.4,0.031,1666.67,8930,Flanders,False,259105.6,5.0
4040 Herstal,House,Residence,265000.0,for sale,4.0,176.0,0.0,,1.0,11.0,1.0,130.0,175.0,3.0,0.0,Normal,2.0,1.1,0.146,1505.68,4040,Wallonia,False,232814.9,5.0
4170 Comblain-au-Pont,House,Residence,348000.0,for sale,4.0,117.0,0.0,,1.0,43.0,1.0,,,4.0,0.0,Excellent,,1.7,0.716,2974.36,4170,Wallonia,False,230333.3,8.0
1180 Ukkel,Apartment,Ground Floor,545000.0,for sale,3.0,150.0,1.0,0.0,1.0,,0.0,0.0,,2.0,0.0,Normal,2.0,0.847,0.137,3633.33,1180,Brussels,False,789638.4,5.0
1600 Oudenaken,House,Residence,470000.0,for sale,3.0,120.0,0.0,,1.0,29.0,1.0,105.0,,3.0,0.0,To be renovated,1.0,2.6,0.321,3916.67,1600,Flanders,False,431333.3,4.0
4300 Waremme,House,Residence,299000.0,for sale,3.0,140.0,1.0,0.0,0.0,0.0,1.0,1550.0,1770.0,4.0,0.0,Normal,2.0,1.5,0.759,2135.71,4300,Wallonia,False,293246.9,5.0
1190 Vorst,Apartment,Apartment,499000.0,for sale,3.0,129.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,Normal,,1.8,0.163,3868.22,1190,Brussels,False,477241.1,5.0
8370 Blankenberge,Apartment,Ground Floor,397000.0,for sale,2.0,116.0,0.0,0.0,1.0,8.0,1.0,10.0,,,0.0,New,,0.524,0.428,3422.41,8370,Flanders,False,296548.1,9.0
1140 Evere,Apartment,Penthouse,695000.0,for sale,3.0,180.0,0.0,0.0,1.0,40.0,0.0,0.0,,3.0,0.0,,2.0,1.0,0.677,3861.11,1140,Brussels,False,358190.1,
1000 Brussels,Apartment,Apartment,499000.0,for sale,2.0,127.0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,Fully renovated,,0.491,0.041,3929.13,1000,Brussels,False,579597.5,7.0
5540 Waulsort,House,Villa,194000.0,for sale,4.0,171.0,0.0,0.0,1.0,,1.0,,507.0,,0.0,,,6.2,0.01,1134.5,5540,Wallonia,False,266500.0,
3650 Dilsen-Stokkem,Apartment,Apartment,264388.0,for sale,2.0,95.0,0.0,,1.0,13.0,0.0,0.0,,,0.0,,,,0.924,2783.03,3650,Flanders,False,349717.1,
1820 Steenokkerzeel,Apartment,Apartment,425000.0,for sale,3.0,162.0,1.0,0.0,1.0,,0.0,0.0,,,0.0,Excellent,,2.6,0.048,2623.46,1820,Flanders,False,528666.7,8.0
6530 Thuin,House,Residence,395000.0,for sale,3.0,179.0,0.0,,0.0,0.0,1.0,,379.0,2.0,0.0,,,0.838,0.29,2206.7,6530,Wallonia,False,296839.4,
1380 Lasne,House,Residence,660038.0,for sale,4.0,183.0,0.0,,0.0,0.0,1.0,,3121.0,4.0,0.0,New,2.0,5.2,0.256,3606.77,1380,Wallonia,False,739487.4,9.0
7090 Braine-le-Comte,Apartment,Apartment,273900.0,for sale,2.0,93.0,0.0,,1.0,22.0,1.0,158.0,,4.0,0.0,,,0.472,0.274,2945.16,7090,Wallonia,False,338060.4,
1160 Oudergem,Apartment,Penthouse,1350000.0,for sale,3.0,198.0,1.0,0.0,1.0,93.0,0.0,0.0,,3.0,0.0,Excellent,4.0,1.7,0.065,6818.18,1160,Brussels,False,598840.9,8.0
9600 Ronse,Apartment,Duplex,510000.0,for sale,4.0,260.0,1.0,1.0,1.0,65.0,0.0,0.0,,3.0,0.0,Excellent,,0.548,0.038,1961.54,9600,Flanders,False,339575.5,8.0
1410 Waterloo,House,Villa,830000.0,for sale,3.0,281.0,0.0,0.0,1.0,25.0,1.0,1500.0,1500.0,4.0,0.0,Excellent,3.0,1.7,0.281,2953.74,1410,Wallonia,False,657170.0,8.0
2890 Sint-Amands,House,Residence,530557.0,for sale,4.0,183.0,0.0,,0.0,0.0,0.0,0.0,821.0,4.0,0.0,New,2.0,4.7,1.6,2899.22,2890,Flanders,False,399821.4,9.0
1210 Sint-Joost-ten-Node,Apartment,Apartment,149000.0,for sale,1.0,53.0,0.0,0.0,1.0,2.0,0.0,0.0,,,0.0,,1.0,1.1,0.137,2811.32,1210,Brussels,False,455602.1,
5650 Fraire,House,Residence,270000.0,for sale,3.0,240.0,0.0,0.0,1.0,,1.0,,354.0,2.0,0.0,Normal,2.0,4.6,0.191,1125.0,5650,Wallonia,False,247000.0,5.0
9450 Haaltert,Apartment,Apartment,275000.0,for sale,2.0,86.0,0.0,0.0,1.0,37.0,0.0,0.0,,2.0,0.0,New,,0.239,0.123,3197.67,9450,Flanders,False,349534.4,9.0
2200 Herentals,House,Residence,375000.0,for sale,3.0,136.0,0.0,0.0,1.0,,1.0,,596.0,3.0,0.0,Normal,1.0,2.2,0.142,2757.35,2200,Flanders,False,352120.2,5.0
8670 Koksijde,Apartment,Apartment,576250.0,for sale,2.0,104.0,0.0,,1.0,33.0,1.0,33.0,,2.0,0.0,New,1.0,4.4,0.077,5540.87,8670,Flanders,False,384266.8,9.0
8400 Oostende,Apartment,Apartment,369000.0,for sale,2.0,88.0,0.0,,1.0,,1.0,,,,0.0,Fully renovated,1.0,1.5,0.212,4193.18,8400,Flanders,False,319670.9,7.0
8470 Gistel,Apartment,Apartment,285000.0,for sale,2.0,97.0,1.0,,1.0,2.0,0.0,0.0,,3.0,0.0,Excellent,1.0,10.1,0.067,2938.14,8470,Flanders,False,392093.8,8.0
2440 Geel,Apartment,Apartment,438000.0,for sale,3.0,130.0,1.0,,1.0,20.0,0.0,0.0,,,0.0,New,,1.7,0.372,3369.23,2440,Flanders,False,319010.7,9.0
8370 Blankenberge,Apartment,Apartment,120000.0,for sale,1.0,57.0,0.0,,0.0,0.0,0.0,0.0,,2.0,0.0,Excellent,,0.713,0.349,2105.26,8370,Flanders,False,296548.1,8.0
6940 Barvaux-sur-Ourthe,Apartment,Apartment,173550.0,for sale,1.0,63.0,0.0,0.0,1.0,6.0,0.0,0.0,,,0.0,,,1.8,1.3,2754.76,6940,Wallonia,False,260539.3,
1301 Bierges,House,Residence,499000.0,for sale,3.0,148.0,1.0,1.0,1.0,9.0,1.0,720.0,844.0,4.0,0.0,Normal,2.0,4.3,0.277,3371.62,1301,Wallonia,False,780333.3,5.0
1410 Waterloo,House,Villa,2500000.0,for sale,5.0,548.0,1.0,,1.0,75.0,1.0,1400.0,1700.0,4.0,1.0,New,4.0,1.6,0.267,4562.04,1410,Wallonia,False,657170.0,9.0
1190 Vorst,Apartment,Apartment,390000.0,for sale,2.0,91.0,0.0,0.0,1.0,2.0,0.0,0.0,,2.0,0.0,Normal,1.0,1.9,0.111,4285.71,1190,Brussels,False,477241.1,5.0
9920 Lievegem,Apartment,Apartment,179500.0,for sale,1.0,43.0,0.0,,0.0,0.0,0.0,0.0,,2.0,0.0,Excellent,,5.2,0.025,4174.42,9920,Flanders,False,351000.0,8.0
1501 Buizingen,House,Residence,310000.0,for sale,2.0,148.0,0.0,0.0,1.0,,1.0,,565.0,2.0,0.0,To be renovated,1.0,0.474,0.334,2094.59,1501,Flanders,False,329100.0,4.0
2070 Burcht,House,Residence,498000.0,for sale,5.0,232.0,0.0,0.0,1.0,,1.0,,308.0,2.0,1.0,Normal,2.0,0.332,0.254,2146.55,2070,Flanders,False,371363.6,5.0
1420 Braine-l'Alleud,Apartment,Apartment,375000.0,for sale,2.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,Excellent,1.0,2.7,0.106,3750.0,1420,Wallonia,False,636935.7,8.0
1150 Sint-Pieters-Woluwe,Apartment,Apartment,575000.0,for sale,3.0,120.0,1.0,0.0,1.0,20.0,0.0,0.0,,,0.0,To renovate,2.0,3.7,0.221,4791.67,1150,Brussels,False,848242.8,3.0
8420 De Haan,Apartment,Apartment,269000.0,for sale,1.0,67.0,0.0,,1.0,,1.0,,,,0.0,Excellent,1.0,9.3,0.372,4014.93,8420,Flanders,False,391789.1,8.0
1650 Beersel,House,Residence,414580.0,for sale,3.0,132.0,0.0,,0.0,0.0,0.0,0.0,444.0,3.0,0.0,New,2.0,0.848,0.351,3140.76,1650,Flanders,False,432958.4,9.0
3550 Heusden,House,Residence,289000.0,for sale,3.0,170.0,0.0,,1.0,,1.0,,397.0,3.0,0.0,New,,1.6,0.138,1700.0,3550,Flanders,False,376200.0,9.0
7110 Boussoit,Apartment,Apartment,135000.0,for sale,1.0,109.0,1.0,0.0,1.0,,1.0,,,2.0,0.0,,2.0,2.2,0.196,1238.53,7110,Wallonia,False,294695.4,
1030 Schaarbeek,Apartment,Studio,175000.0,for sale,0.0,42.0,1.0,1.0,0.0,0.0,0.0,0.0,,2.0,0.0,Excellent,1.0,0.439,0.315,4166.67,1030,Brussels,False,414731.6,8.0
2870 Puurs-Sint-Amands,Apartment,Apartment,250000.0,for sale,1.0,78.0,0.0,,1.0,,0.0,0.0,,,0.0,Excellent,,4.3,0.117,3205.13,2870,Flanders,False,417430.5,8.0
6600 Bastogne,House,Residence,219000.0,for sale,4.0,167.0,0.0,,0.0,0.0,0.0,0.0,142.0,,0.0,Normal,,9.3,0.044,1311.38,6600,Wallonia,False,329381.0,5.0
6730 Bellefontaine,House,Residence,430000.0,for sale,3.0,200.0,1.0,,1.0,,1.0,,554.0,3.0,0.0,Normal,2.0,5.9,0.176,2150.0,6730,Wallonia,False,430000.0,5.0
1040 Etterbeek,Apartment,Penthouse,995000.0,for sale,3.0,198.0,0.0,0.0,1.0,,0.0,0.0,,2.0,0.0,New,,0.545,0.261,5025.25,1040,Brussels,False,614344.9,9.0
5600 PHILIPPEVILLE,House,Villa,260000.0,for sale,2.0,115.0,0.0,0.0,0.0,0.0,1.0,,595.0,4.0,0.0,,2.0,1.5,0.303,2260.87,5600,Wallonia,False,278861.3,
2100 Deurne,House,Residence,215000.0,for sale,1.0,78.0,0.0,0.0,1.0,13.0,0.0,0.0,73.0,2.0,0.0,To be renovated,1.0,2.8,0.166,2756.41,2100,Flanders,False,263040.4,4.0
6997 Érezée,House,Chalet,199000.0,for sale,3.0,79.0,1.0,,1.0,,0.0,0.0,1093.0,4.0,0.0,Normal,1.0,3.5,0.135,2518.99,6997,Wallonia,False,263035.7,5.0
5500 Dinant,Apartment,Duplex,120000.0,for sale,2.0,91.0,1.0,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,Normal,1.0,1.5,0.123,1318.68,5500,Wallonia,False,254214.8,5.0
5170 Lesve,House,Residence,415207.0,for sale,4.0,147.0,0.0,,0.0,0.0,1.0,,1000.0,4.0,0.0,New,2.0,8.9,0.067,2824.54,5170,Wallonia,False,371097.8,9.0
3550 Heusden-Zolder,House,Residence,389000.0,for sale,5.0,259.0,0.0,,0.0,0.0,1.0,,1090.0,4.0,0.0,,1.0,2.9,0.743,1501.93,3550,Flanders,False,393598.2,
2222 Wiekevorst,House,Residence,635000.0,for sale,4.0,210.0,0.0,0.0,1.0,24.0,1.0,460.0,590.0,4.0,0.0,New,2.0,7.4,0.088,3023.81,2222,Flanders,False,635000.0,9.0
6224 Wanfercée-Baulet,House,Residence,179000.0,for sale,3.0,77.0,0.0,0.0,0.0,0.0,1.0,369.0,369.0,2.0,0.0,Normal,1.0,4.0,0.224,2324.68,6224,Wallonia,False,364555.6,5.0
4000 Liege,Apartment,Apartment,119000.0,for sale,2.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,Normal,1.0,2.4,0.038,1803.03,4000,Wallonia,False,278374.3,5.0
8810 Lichtervelde,House,Residence,349000.0,for sale,4.0,185.0,0.0,,0.0,0.0,1.0,,612.0,3.0,0.0,,2.0,1.6,0.482,1886.49,8810,Flanders,False,322333.3,
5377 Baillonville,Apartment,Apartment,145000.0,for sale,2.0,92.0,0.0,0.0,1.0,,1.0,,,,0.0,,,9.3,0.155,1576.09,5377,Wallonia,False,241000.0,
5560 Houyet,House,Residence,349000.0,for sale,3.0,143.0,1.0,,1.0,,1.0,1050.0,1050.0,3.0,0.0,New,1.0,4.3,1.9,2440.56,5560,Wallonia,False,287827.6,9.0
2440 Geel,House,Residence,449000.0,for sale,3.0,253.0,0.0,0.0,1.0,,1.0,,1710.0,4.0,0.0,To be renovated,2.0,4.6,0.573,1774.7,2440,Flanders,False,319010.7,4.0
9041 Oostakker,House,Residence,310000.0,for sale,4.0,248.0,1.0,0.0,1.0,52.0,0.0,0.0,174.0,2.0,0.0,To renovate,2.0,6.4,0.325,1250.0,9041,Flanders,False,413246.8,3.0
1330 Rixensart,House,Residence,385000.0,for sale,7.0,202.0,0.0,0.0,0.0,0.0,1.0,405.0,571.0,,0.0,,1.0,0.245,0.389,1905.94,1330,Wallonia,False,588095.7,
5170 Profondeville,House,Residence,325000.0,for sale,4.0,157.0,1.0,,1.0,15.0,1.0,175.0,,3.0,0.0,New,1.0,2.9,0.37,2070.06,5170,Wallonia,False,419193.6,9.0
3530 Houthalen-Helchteren,House,Residence,530000.0,for sale,6.0,339.0,0.0,,1.0,36.0,1.0,,556.0,2.0,0.0,,2.0,7.1,0.0,1563.42,3530,Flanders,False,364000.0,
5001 Belgrade,House,Residence,460000.0,for sale,3.0,110.0,1.0,,1.0,20.0,1.0,,521.0,3.0,0.0,Excellent,2.0,1.7,0.003,4181.82,5001,Wallonia,False,401400.0,8.0
6061 Montignies-sur-Sambre,Apartment,Apartment,249000.0,for sale,3.0,105.0,1.0,0.0,1.0,15.0,0.0,0.0,,3.0,0.0,Excellent,1.0,1.7,0.279,2371.43,6061,Wallonia,False,194545.2,8.0
2540 Hove,Apartment,Penthouse,385000.0,for sale,2.0,87.0,0.0,,1.0,70.0,0.0,0.0,,3.0,0.0,Excellent,1.0,0.141,0.633,4425.29,2540,Flanders,False,425500.0,8.0
1000 Brussels,Apartment,Penthouse,1595000.0,for sale,3.0,156.0,0.0,,1.0,58.0,1.0,,,2.0,0.0,New,4.0,0.989,0.284,10224.36,1000,Brussels,False,579597.5,9.0
1932 Woluwe-saint-Etienne,Apartment,Apartment,245000.0,for sale,2.0,86.0,0.0,0.0,1.0,9.0,0.0,0.0,,,0.0,To be renovated,1.0,3.8,0.208,2848.84,1932,Flanders,False,362625.0,4.0
4040 Herstal,House,Residence,355000.0,for sale,3.0,155.0,1.0,0.0,1.0,30.0,1.0,40.0,215.0,2.0,0.0,Excellent,3.0,1.8,0.168,2290.32,4040,Wallonia,False,232814.9,8.0
1730 Asse,House,Residence,185000.0,for sale,2.0,82.0,1.0,0.0,1.0,,1.0,60.0,113.0,2.0,0.0,To renovate,1.0,1.5,0.39,2256.1,1730,Flanders,False,441194.8,3.0
7500 Tournai,Apartment,Apartment,365000.0,for sale,3.0,124.0,0.0,0.0,1.0,,0.0,0.0,,2.0,0.0,,2.0,1.4,0.066,2943.55,7500,Wallonia,False,319536.1,
9190 Kemzeke,Apartment,Apartment,125000.0,for sale,1.0,30.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,Normal,,7.0,0.526,4166.67,9190,Flanders,False,332714.3,5.0
2960 Brecht,House,Residence,820000.0,for sale,3.0,212.0,0.0,,0.0,0.0,1.0,,1191.0,4.0,0.0,,2.0,6.7,0.276,3867.92,2960,Flanders,False,467177.0,
2440 Geel,House,Residence,350000.0,for sale,2.0,182.0,0.0,0.0,1.0,,1.0,,342.0,3.0,0.0,Excellent,2.0,7.5,0.365,1923.08,2440,Flanders,False,319010.7,8.0
1160 Oudergem,Apartment,Apartment,435000.0,for sale,2.0,96.0,1.0,0.0,1.0,,0.0,0.0,,2.0,0.0,Fully renovated,1.0,1.7,0.065,4531.25,1160,Brussels,False,598840.9,7.0
4900 Spa,House,Residence,60000.0,in public sale,3.0,150.0,0.0,,0.0,0.0,0.0,0.0,126.0,3.0,0.0,To be renovated,1.0,0.704,0.206,400.0,4900,Wallonia,False,402101.6,4.0
